ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt4677434,Gandhigiri,2016,128 min,4.8,56,Drama            ,hindi
tt5570992,Gandhiji My Mentor,2016,97 min,7.6,28,"Drama, History            ",hindi
tt0116391,Gang,2000,152 min,6.3,220,"Action, Crime, Drama            ",hindi
tt3531604,Gang of Ghosts,2014,128 min,3.6,369,"Comedy, Horror            ",hindi
tt6232408,Gang of Littles,2016,112 min,5.2,6,Drama            ,hindi
tt5216504,Ganga Jaisan Mai Hamar,2004,147 min,-,-,Drama            ,hindi
tt0373856,Gangaajal,2003,157 min,7.8,"15,913","Action, Crime, Drama            ",hindi
tt2624852,Gangoobai,2013,110 min,7.4,297,"Drama, Family            ",hindi
tt8875804,Gangs of North East,2017,114 min,-,-,Thriller            ,hindi
tt1954470,Gangs of Wasseypur,2012,321 min,8.2,"84,087","Action, Comedy, Crime            ",hindi
tt0495032,Gangster,2006,123 min,7.1,"5,540","Action, Crime, Drama            ",hindi
tt6667252,Gaon,2018,124 min,5.4,103,Drama            ,hindi
tt1027815,Garam,2005,102 min,4.6,29,Drama            ,hindi
tt4280464,Garam Dukaan,2004,142 min,6.5,11,Thriller            ,hindi
tt3918634,Garam Hoth,2002,89 min,-,-,Thriller            ,hindi
tt0453671,Garam Masala,2005,146 min,6.7,"14,115",Comedy            ,hindi
tt3918574,Garibon Ka Daata,2002,118 min,-,-,Thriller            ,hindi
tt2156785,Gattu,2011,90 min,7.3,397,Drama            ,hindi
tt4907260,Gauraiya,2014,125 min,7,64,Crime            ,hindi
tt0982875,Gauri: The Unborn,2007,98 min,3.6,108,"Drama, Horror, Thriller            ",hindi
tt7560484,Gauru: Journey of Courage,2016,124 min,8.8,84,Family            ,hindi
tt2009480,Gautam Govinda,2002,119 min,2.9,10,Action            ,hindi
tt0414040,Gayab,2004,138 min,4.2,773,"Drama, Fantasy, Thriller            ",hindi
tt3748600,Geeta Mera Naam,2000,93 min,-,-,Action            ,hindi
tt7722258,Genius,I 2018,165 min,4.6,"1,632","Action, Thriller            ",hindi
tt1194236,Get Educated: Paathshaala,2010,122 min,4.9,"1,628","Drama, Family            ",hindi
tt1166100,Ghajini,2008,186 min,7.3,"57,023","Action, Drama, Mystery            ",hindi
tt11536878,Ghamasaan,2008,141 min,-,-,Action            ,hindi
tt2246724,Ghanchakkar,2013,137 min,5.8,"4,762","Comedy, Crime, Thriller            ",hindi
tt7243744,Ghanta Chori Ho gaya,2017,120 min,-,-,Comedy            ,hindi
tt13003140,Ghanta the mystery bell,2020,111 min,-,-,Comedy            ,hindi
tt0415820,Ghar Grihasti,2004,142 min,4.1,127,"Drama, Family            ",hindi
tt13265312,Ghar Pe Bataao,2021,72 min,9.2,8,Drama            ,hindi
tt0937364,Ghat: The Hill Station,2007,100 min,-,-,Horror            ,hindi
tt4683366,Ghayal Once Again,2016,127 min,6.3,"4,924","Action, Drama, Thriller            ",hindi
tt9643832,Gho Gho Rani,2019,105 min,9.2,28,"History, Romance            ",hindi
tt3734580,Ghoomketu,2020,108 min,5.6,"2,755",Comedy            ,hindi
tt9378950,Ghost,I 2019,130 min,5,"1,269","Horror, Thriller            ",hindi
tt2175671,Ghost,I 2012,118 min,2.3,221,Horror            ,hindi
tt10230404,Ghost Stories,2020,144 min,4.3,"4,521","Horror, Thriller            ",hindi
tt1087850,Ghutan,2007,126 min,4.9,51,Horror            ,hindi
tt10543680,Ginny Weds Sunny,2020,125 min,5.6,"3,744","Comedy, Drama, Romance            ",hindi
tt2814372,Gippi,2013,95 min,5.6,787,"Comedy, Drama            ",hindi
tt0414714,Girlfriend,2004,126 min,3.1,342,Drama            ,hindi
tt1159220,Glamour Girl,2000,123 min,2.6,9,Crime            ,hindi
tt3590416,Global Baba,2016,120 min,5.6,182,Thriller            ,hindi
tt1016177,Go,2007,110 min,2.7,144,"Crime, Drama, Romance            ",hindi
tt2436516,Go Goa Gone,2013,111 min,6.6,"11,621","Action, Adventure, Comedy            ",hindi
tt0476550,God Tussi Great Ho,2008,152 min,3.6,"3,775","Comedy, Drama, Fantasy            ",hindi
tt6272510,Godknows,2016,83 min,-,-,Romance            ,hindi
-,Gokula Krishna,2021,90 min,-,-,Animation            ,hindi
tt7198366,Gol Gattam,2017,81 min,-,-,"Comedy, Drama, Sport            ",hindi
tt6173990,GOLD,I 2018,151 min,7.3,"11,616","Drama, History, Sport            ",hindi
tt2730076,Golden Bar,2004,112 min,-,-,Action            ,hindi
tt4219300,Gollu Aur Pappu,2014,112 min,3.7,101,Comedy            ,hindi
tt1562859,Golmaal 3,2010,155 min,5.5,"7,509","Action, Comedy            ",hindi
tt1806913,Golmaal Again,2017,140 min,5,"8,268","Action, Comedy, Fantasy            ",hindi
tt10168772,Golmaal Kids,2017,146 min,-,-,Comedy            ,hindi
tt1092005,Golmaal Returns,2008,135 min,5.1,"7,115","Comedy, Crime, Mystery            ",hindi
tt0495034,Golmaal: Fun Unlimited,2006,150 min,7.4,"15,271","Action, Comedy, Drama            ",hindi
tt10017956,Gone Kesh,2019,110 min,7,"1,189","Comedy, Drama            ",hindi
tt0489486,"Good Boy, Bad Boy",2007,115 min,3.7,"1,685","Comedy, Musical            ",hindi
tt8504014,Good Newwz,2019,134 min,7,"14,946",Comedy            ,hindi
tt3073326,Goopi Gawaiya Bagha Bajaiya,2013,79 min,7,117,"Animation, Comedy, Drama            ",hindi
tt4625184,Gopala,2014,137 min,-,-,"Drama, Family            ",hindi
tt2730096,Gori Aur Kaali,2003,116 min,-,-,Action            ,hindi
tt4513812,Gour Hari Dastaan: The Freedom File,2015,114 min,7.4,526,"Biography, Drama            ",hindi
tt7371104,GRADE,2017,64 min,6.1,27,Drama            ,hindi
tt0275381,Grahan,2001,110 min,5.1,82,"Crime, Drama            ",hindi
tt2476154,Grand Masti,2013,137 min,4.4,"5,850","Comedy, Drama, Thriller            ",hindi
tt4675030,Great Grand Masti,2016,134 min,3.7,"2,351","Comedy, Drama, Fantasy            ",hindi
tt2343537,Greater Elephant,2012,90 min,5.7,47,Comedy            ,hindi
-,Green,II 2021,115 min,-,-,Drama            ,hindi
tt12446654,Green Signal,2020,95 min,-,-,Reality-TV            ,hindi
tt10916104,Grihalakshmi - The Awakening,2019,70 min,9.1,19,Family            ,hindi
tt4853926,Guddu Ki Gun,2015,130 min,4.6,656,Comedy            ,hindi
tt4684028,Guddu Rangeela,2015,124 min,5.3,858,"Comedy, Drama            ",hindi
tt6173826,Guest iin London,2017,132 min,5.4,"1,728",Comedy            ,hindi
-,Guest Unwanted,2021,137 min,-,-,"Crime, Thriller            ",hindi
tt10062614,Guilty,II 2020,119 min,5.4,"3,840","Drama, Thriller            ",hindi
tt8176312,Gul Makai,2020,132 min,2.1,204,"Biography, Drama, War            ",hindi
tt2573750,Gulaab Gang,2014,139 min,6.1,"2,073","Action, Drama            ",hindi
tt1261047,Gulaal,2009,140 min,8.1,"14,070","Crime, Drama, Thriller            ",hindi
tt10333912,Gulabo Sitabo,2020,124 min,6.3,"11,025","Comedy, Drama            ",hindi
tt2395469,Gully Boy,2019,154 min,8,"32,807","Drama, Music, Romance            ",hindi
tt1372694,Gumnaam: The Mystery,2008,107 min,3.7,93,"Action, Crime            ",hindi
tt13774606,Gun Pe Done,2019,120 min,-,-,Comedy            ,hindi
tt0331256,Gunaah,2002,135 min,3.3,353,"Crime, Drama, Thriller            ",hindi
tt2574698,Gunday,2014,152 min,2.4,"57,938","Action, Drama, Musical            ",hindi
tt10350626,Gunjan Saxena: The Kargil Girl,2020,112 min,5.3,"24,829","Action, Biography, Drama            ",hindi
tt11573410,Guns of Banaras,2020,134 min,6.8,40,Action            ,hindi
tt9810436,Gunwali Dulhaniya,2019,114 min,3.5,20,"Comedy, Romance            ",hindi
tt4699202,Gurgaon,2016,107 min,6.5,"1,821","Crime, Thriller            ",hindi
tt0383386,Guru,2003,162 min,5.5,70,Action            ,hindi
tt0499375,Guru,2007,166 min,7.7,"22,223",Drama            ,hindi
tt1835986,Guru Sishyan,2010,150 min,2.7,18,Romance            ,hindi
tt3153774,Gurudakshina,2015,140 min,-,-,Drama            ,hindi
tt6052806,Gutrun Gutargun,2016,104 min,-,-,Family            ,hindi
tt5307338,Guy in the blue,2015,86 min,6.7,7,"Mystery, Romance, Thriller            ",hindi
tt1438298,Guzaarish,2010,126 min,7.4,"17,437","Drama, Romance            ",hindi
tt1252488,Haal-e-Dil,2008,124 min,3.4,239,"Drama, Romance            ",hindi
tt0308347,Haan Maine Bhi Pyaar Kiya,2002,174 min,3.7,"1,256","Drama, Musical, Romance            ",hindi
tt0362696,Haasil,2003,160 min,7.6,"2,778","Crime, Drama, Romance            ",hindi
tt0387269,Haathi Ka Anda,2002,75 min,6.7,10,Adventure            ,hindi
tt11027850,Hacked,II 2020,118 min,4.2,"1,137",Thriller            ,hindi
tt11570374,Had Ho Gayi,2012,147 min,-,-,Comedy            ,hindi
tt0244528,Hadh Kar Di Aapne,2000,134 min,5.3,"1,721","Comedy, Romance            ",hindi
tt5752458,Hai Apna Dil Toh Awara,2016,120 min,6.1,18,Comedy            ,hindi
tt10214908,Hai Golmaal in White House,2015,125 min,2.5,8,Comedy            ,hindi
tt3390572,Haider,2014,160 min,8.1,"50,882","Action, Crime, Drama            ",hindi
tt2033264,Hair is Falling: A Serious Comedy Film,2011,120 min,5.3,31,"Comedy, Drama            ",hindi
tt9875128,Halahal,2020,97 min,7.1,"1,351","Crime, Drama, Mystery            ",hindi
tt14357874,Half Chocolate,2018,26 min,-,-,Thriller            ,hindi
tt5474042,Half Girlfriend,2017,135 min,4.4,"6,479","Drama, Romance            ",hindi
-,Half Songs,2021,79 min,-,-,"Music, Romance            ",hindi
tt8136908,Halkaa,2018,114 min,7.2,367,"Drama, Family            ",hindi
tt0892874,Halla Bol,2008,142 min,6.1,"2,196","Crime, Drama            ",hindi
tt12788632,Hamaari Bhabhi,2020,77 min,-,-,Drama            ,hindi
tt0255212,Hamara Dil Aapke Paas Hai,2000,165 min,5.6,"1,785","Action, Drama, Romance            ",hindi
tt10173078,Hamara Parivar,2009,153 min,-,-,Drama            ,hindi
tt1946428,Hamara Tiranga,2018,118 min,7.5,8,"Adventure, Drama, History            ",hindi
tt3483612,Hamari Adhuri Kahani,2015,129 min,6.7,"5,418","Drama, Romance            ",hindi
tt8333954,Hamari paltan,2018,100 min,-,-,Drama            ,hindi
tt2182726,Hansa,2012,88 min,7.7,36,Drama            ,hindi
tt9900388,Hansa Ek Sanyog,2019,135 min,7.6,13,Drama            ,hindi
tt6941654,Hanuman Da' Damdaar,2017,105 min,5.4,121,"Animation, Family            ",hindi
tt8430866,Hanuman vs. Mahiravana,2018,91 min,7.1,100,Animation            ,hindi
tt5472758,Happy Bhaag Jayegi,2016,126 min,6.5,"4,991","Comedy, Romance            ",hindi
tt3017412,Happy Ending,2014,135 min,5.4,"3,411","Comedy, Romance            ",hindi
tt10875678,Happy Hardy and Heer,2020,123 min,5.3,407,"Comedy, Romance            ",hindi
tt1465488,Happy Husbands,2011,134 min,3.2,22,"Comedy, Drama            ",hindi
tt2461132,Happy New Year,I 2014,180 min,5,"34,442","Action, Comedy, Crime            ",hindi
tt7881542,Happy Phirr Bhag Jayegi,2018,136 min,4.5,"1,231",Comedy            ,hindi
tt9144702,Haq E Sailani,2017,130 min,-,-,"Crime, Drama, Family            ",hindi
tt0250415,Har Dil Jo Pyar Karega...,2000,173 min,5.2,"4,069","Comedy, Drama, Musical            ",hindi
tt7881550,Har Kisse Ke Hisse: Kaamyaab,2018,109 min,7.9,"3,644",Drama            ,hindi
tt2361746,Haraamkhor,2015,90 min,6.4,"3,696","Drama, Romance            ",hindi
tt9108892,Harami,2020,100 min,7.5,894,"Crime, Drama, Romance            ",hindi
tt4996938,Hard to Change the World,2014,81 min,-,-,Drama            ,hindi
tt1255873,Hari Puttar: A Comedy of Terrors,2008,90 min,1.9,283,"Comedy, Drama, Family            ",hindi
tt0272651,Hari-Bhari,2000,134 min,5.5,103,"Drama, Family            ",hindi
tt3173910,Hasee Toh Phasee,2014,141 min,6.8,"13,680","Comedy, Romance            ",hindi
tt7335176,Haseena,2018,135 min,4.4,92,Comedy            ,hindi
tt3808114,Hasina Dacait,2001,120 min,-,-,Action            ,hindi
tt1079967,Hastey Hastey Follow Your Heart,2008,120 min,1.9,134,"Comedy, Drama            ",hindi
tt2309987,Hate Story,2012,140 min,5.3,"3,463","Drama, Thriller            ",hindi
tt3619772,Hate Story 2,2014,130 min,4.4,"2,065","Drama, Thriller            ",hindi
tt4865436,Hate Story 3,2015,126 min,4.5,"2,996","Drama, Thriller            ",hindi
tt5325684,Hate Story IV,2018,131 min,3.3,"1,441","Crime, Drama, Thriller            ",hindi
tt0337633,Hathyar: Face to Face with Reality,2002,140 min,5.6,617,"Action, Crime, Drama            ",hindi
tt0979891,Hattrick,2007,110 min,4.2,455,"Comedy, Drama, Romance            ",hindi
tt0432536,Hatya: The Murder,2004,131 min,4.2,487,"Action, Crime, Drama            ",hindi
tt1887763,Haunted - 3D,2011,143 min,6.2,"2,109","Action, Fantasy, Horror            ",hindi
tt9280366,Haunted Evil Dead,2020,98 min,-,-,Horror            ,hindi
tt11509538,Haunted Hills,2020,102 min,6.3,26,Horror            ,hindi
tt0440463,Hava Aney Dey,2004,93 min,6.1,101,Drama            ,hindi
tt2148987,Havai Dada,2011,101 min,-,-,Drama            ,hindi
tt0369516,Hawa,2003,129 min,3.3,285,"Drama, Horror, Thriller            ",hindi
tt3501994,Hawaa Hawaai,2014,120 min,7.4,"1,667","Drama, Family, Sport            ",hindi
tt4338154,Hawaizaada,2015,148 min,5.5,"1,725","Biography, Drama            ",hindi
tt0408837,Hawas,2004,123 min,2.7,202,"Drama, Romance, Thriller            ",hindi
tt7722130,Hawas Ki Diwani,2002,53 min,-,-,Thriller            ,hindi
tt13677930,Hawas Ki Inteha,2016,116 min,-,-,Romance            ,hindi
tt0378025,Hawayein,2003,176 min,6.3,176,"Drama, Romance            ",hindi
tt0411469,Hazaaron Khwaishein Aisi,2003,120 min,7.9,"4,709",Drama            ,hindi
tt3334348,Heartless,2014,131 min,5.1,454,"Drama, Family, Romance            ",hindi
tt2663778,Heerabai,2000,104 min,-,-,Action            ,hindi
tt8427036,Helicopter Eela,2018,135 min,5.6,"1,015",Drama            ,hindi
tt1087856,Hello,II 2008,129 min,3.3,"1,900","Drama, Romance            ",hindi
tt14260080,Hello Charlie,2021,102 min,3.8,"3,066",Comedy            ,hindi
tt1191118,Hello Darling,2010,104 min,2.6,113,"Comedy, Drama            ",hindi
tt1673391,Hello Hum Lallann Bol Rahe Hain,2010,130 min,6.3,131,"Comedy, Drama            ",hindi
tt1625331,Hello Zindagi,2010,125 min,6,13,"Drama, Family            ",hindi
tt0783730,Hello? Kaun Hai!,2006,120 min,4.2,11,Thriller            ,hindi
tt1663647,Help,2010,109 min,4.3,355,"Horror, Thriller            ",hindi
tt0242519,Hera Pheri,2000,156 min,8.2,"58,037","Action, Comedy, Crime            ",hindi
tt1114725,Heroes,2008,139 min,5.5,"2,011","Action, Adventure, Comedy            ",hindi
tt1949548,Heroine,2012,149 min,5.1,"4,078",Drama            ,hindi
tt3142232,Heropanti,2014,146 min,5.3,"8,222","Action, Romance            ",hindi
tt4512230,Hey Bro,2015,113 min,3,156,"Action, Comedy, Drama            ",hindi
tt7972674,Hey Ram Hamne Gandhi Ko maar Diya,2018,106 min,6.5,166,Drama            ,hindi
tt0806088,Heyy Babyy,2007,144 min,6,"13,479","Comedy, Drama            ",hindi
tt6588966,Hichki,2018,116 min,7.5,"10,905","Comedy, Drama            ",hindi
tt1492872,Hide & Seek,2010,105 min,4.2,220,"Drama, Horror, Thriller            ",hindi
tt8175968,High Jack,2018,102 min,5.3,296,Comedy            ,hindi
tt2980794,Highway,I 2014,133 min,7.6,"26,801","Crime, Drama, Romance            ",hindi
tt14001366,Highway to Suva,2014,80 min,-,-,Romance            ,hindi
tt1132589,Hijack,2008,117 min,3.8,310,"Action, Thriller            ",hindi
tt2344678,Himmatwala,2013,150 min,1.7,"8,014","Action, Comedy            ",hindi
tt6467380,Hind Ka Napak Ko Jawab,2017,130 min,6.6,"3,983","Action, Thriller            ",hindi
tt5764096,Hindi Medium,2017,132 min,7.8,"23,912","Comedy, Drama            ",hindi
tt2009491,Hindustani Sipahi,2002,128 min,6,6,Action            ,hindi
tt7827044,His Memoir,2018,50 min,-,-,"Action, Drama, Thriller            ",hindi
tt8470302,Hitback,2016,78 min,-,-,Drama            ,hindi
tt1029314,Ho Sakta Hai!,2004,101 min,6.2,44,"Crime, Horror, Thriller            ",hindi
tt5229150,Hogaya Dimaagh Ka Dahi,2015,124 min,3.6,44,"Comedy, Drama            ",hindi
tt2556308,Holiday: A Soldier is Never Off Duty,2014,160 min,7.2,"25,739","Action, Thriller            ",hindi
tt0457940,Home Delivery: Aapko... Ghar Tak,2005,151 min,3.1,591,"Comedy, Romance            ",hindi
tt12502244,Home Stories,2020,47 min,6.6,18,Comedy            ,hindi
tt0808306,Honeymoon Travels Pvt. Ltd.,2007,118 min,6.1,"2,364","Comedy, Drama, Romance            ",hindi
tt8324474,Hope Aur Hum,2018,96 min,6.2,402,"Comedy, Drama, Family            ",hindi
tt4634458,Hopscotch,II 2015,87 min,-,-,"Horror, Thriller            ",hindi
tt7152802,Horror Night,2017,115 min,3.5,11,Horror            ,hindi
tt3177332,Horror Story,I 2013,91 min,4.2,"1,725",Horror            ,hindi
tt1825801,Hostel,2011,111 min,5.2,573,"Action, Crime, Drama            ",hindi
tt4879066,Hot Mashooka: A Dangerous Lover,2005,91 min,-,-,Thriller            ,hindi
tt3506256,Hot Money,2006,116 min,-,-,Mystery            ,hindi
tt1169822,Hota Hai Dil Pyaar Mein Paagal,2006,118 min,5.1,15,Romance            ,hindi
tt4554354,Hotel Beautifool,2017,130 min,5.8,10,Comedy            ,hindi
tt8706852,Hotel Milan,2018,130 min,3.7,75,"Comedy, Drama            ",hindi
tt5461944,Hotel Mumbai,2018,123 min,7.6,"55,197","Action, Drama, History            ",hindi
tt5997928,Hotel Salvation,2016,102 min,7.1,"1,977","Comedy, Drama            ",hindi
tt4280542,Hottestmail.com,2004,104 min,-,-,Thriller            ,hindi
tt11163028,House Arrest,2019,104 min,5.5,"1,457",Comedy            ,hindi
tt5892654,House of Knowledge,2015,92 min,-,-,"Biography, History            ",hindi
tt3778178,Houseful,2009,127 min,6.3,36,Drama            ,hindi
tt1573072,Housefull,2010,144 min,5.4,"12,948",Comedy            ,hindi
tt1980986,Housefull 2,2012,145 min,5.3,"13,363","Action, Comedy, Musical            ",hindi
tt4559046,Housefull 3,2016,140 min,5,"8,396","Action, Comedy            ",hindi
tt7721946,Housefull 4,2019,145 min,3.4,"10,190","Action, Comedy, Drama            ",hindi
tt3175440,Huff! It's Too Much,2013,96 min,5.1,15,Romance            ,hindi
tt0437238,Hulchul,2004,149 min,7,"7,070","Action, Comedy, Drama            ",hindi
tt1314274,Hulla,2008,107 min,6.4,231,"Comedy, Drama            ",hindi
tt10632744,Hum Bhi Akele Tum Bhi Akele,2019,117 min,7.8,6,Romance            ,hindi
tt9319812,Hum Chaar,2019,143 min,5.6,276,Drama            ,hindi
tt11581650,Hum Do Bhagode,2011,158 min,-,-,Comedy            ,hindi
tt7944502,Hum Hai Teen Khurafaati,2014,126 min,6.2,10,Comedy            ,hindi
tt0292552,Hum Ho Gaye Aap Ke,2001,168 min,4.3,395,"Drama, Musical, Romance            ",hindi
tt0405024,Hum Kaun Hai?,2004,119 min,3.7,316,"Horror, Drama, Mystery            ",hindi
tt0320097,Hum Kisi Se Kum Nahin,2002,161 min,4.4,"1,333","Action, Comedy, Drama            ",hindi
tt0396057,Hum Pyar Tumhi Se Kar Baithe,2002,138 min,5.8,45,"Musical, Romance            ",hindi
tt0249588,Hum To Mohabbat Karega,2000,153 min,2.7,376,"Action, Comedy, Romance            ",hindi
tt0378072,Hum Tum,2004,143 min,7,"13,365","Comedy, Drama, Romance            ",hindi
tt1465493,Hum Tum Aur Ghost,2010,125 min,4.7,670,"Comedy, Drama, Fantasy            ",hindi
tt0479592,Hum Tum Aur Mom: Mother Never Misguides,2005,134 min,4.7,41,Drama            ,hindi
tt6002986,Hum Tum Dushman Dushman,2015,114 min,6.1,19,"Drama, War            ",hindi
tt2034011,Hum Tum Shabana,2011,126 min,3.6,289,"Comedy, Crime, Drama            ",hindi
tt0222024,Hum Tumhare Hain Sanam,2002,174 min,5.4,"6,508","Drama, Romance            ",hindi
